gene_name	index
ELK4	1668
SLC45A3	1669
NUCKS1	1670
RAB29	1671
SLC41A1	1672
PM20D1	1673
SLC26A9	1674
RAB7B	1675
CTSE	1676
RHEX	1677
AVPR1B	1678
FAM72A	1679
SRGAP2	1680
IKBKE	1681
RASSF5	1682
EIF2D	1683
DYRK3	1684
MAPKAPK2	1685
IL10	1686
IL19	1687
IL20	1688
IL24	1689
FCMR	1690
PIGR	1691
FCAMR	1692
C1orf116	1693
PFKFB2	1694
YOD1	1695
C4BPB	1696
C4BPA	1697
CD55	1698
CR2	1699
CR1	1700
CR1L	1701
CD46	1702
CD34	1703
PLXNA2	1704
CAMK1G	1705
LAMB3	1706
G0S2	1707
HSD11B1	1708
TRAF3IP3	1709
C1orf74	1710
IRF6	1711
UTP25	1712
SYT14	1713
SERTAD4	1714
HHAT	1715
KCNH1	1716
RCOR3	1717
TRAF5	1718
RD3	1719
SLC30A1	1720
NEK2	1721
LPGAT1	1722
INTS7	1723
DTL	1724
PPP2R5A	1725
PACC1	1726
NENF	1727
ATF3	1728
BATF3	1729
NSL1	1730
TATDN3	1731
SPATA45	1732
FLVCR1	1733
VASH2	1734
ANGEL2	1735
RPS6KC1	1736
PROX1	1737
SMYD2	1738
PTPN14	1739
CENPF	1740
KCNK2	1741
KCTD3	1742
USH2A	1743
ESRRG	1744
GPATCH2	1745
SPATA17	1746
RRP15	1747
TGFB2	1748
LYPLAL1	1749
ZC3H11B	1750
SLC30A10	1751
BPNT1	1752
IARS2	1753
RAB3GAP2	1754
MARK1	1755
C1orf115	1756
HLX	1757
DUSP10	1758
HHIPL2	1759
TAF1A	1760
MIA3	1761
AIDA	1762
BROX	1763
FAM177B	1764
DISP1	1765
TLR5	1766
SUSD4	1767
CCDC185	1768
CAPN8	1769
CAPN2	1770
TP53BP2	1771
FBXO28	1772
DEGS1	1773
NVL	1774
CNIH4	1775
WDR26	1776
CNIH3	1777
DNAH14	1778
LBR	1779
ENAH	1780
SRP9	1781
EPHX1	1782
TMEM63A	1783
LEFTY1	1784
PYCR2	1785
LEFTY2	1786
SDE2	1787
ACBD3	1788
MIXL1	1789
LIN9	1790
PARP1	1791
STUM	1792
ITPKB	1793
PSEN2	1794
COQ8A	1795
CDC42BPA	1796
ZNF678	1797
SNAP47	1798
JMJD4	1799
PRSS38	1800
WNT9A	1801
WNT3A	1802
ARF1	1803
C1orf35	1804
MRPL55	1805
GUK1	1806
GJC2	1807
IBA57	1808
OBSCN	1809
TRIM11	1810
TRIM17	1811
RNF187	1812
RHOU	1813
TMEM78	1814
RAB4A	1815
CCSAP	1816
ACTA1	1817
NUP133	1818
ABCB10	1819
TAF5L	1820
URB2	1821
GALNT2	1822
PGBD5	1823
COG2	1824
AGT	1825
CAPN9	1826
C1orf198	1827
TTC13	1828
ARV1	1829
FAM89A	1830
TRIM67	1831
C1orf131	1832
GNPAT	1833
EXOC8	1834
SPRTN	1835
EGLN1	1836
TSNAX	1837
DISC1	1838
SIPA1L2	1839
MAP10	1840
NTPCR	1841
PCNX2	1842
MAP3K21	1843
KCNK1	1844
SLC35F3	1845
COA6	1846
TARBP1	1847
IRF2BP2	1848
TOMM20	1849
RBM34	1850
ARID4B	1851
GGPS1	1852
TBCE	1853
B3GALNT2	1854
GNG4	1855
LYST	1856
NID1	1857
GPR137B	1858
ERO1B	1859
EDARADD	1860
LGALS8	1861
HEATR1	1862
ACTN2	1863
MTR	1864
MT1HL1	1865
RYR2	1866
ZP4	1867
CHRM3	1868
FMN2	1869
GREM2	1870
RGS7	1871
FH	1872
KMO	1873
OPN3	1874
CHML	1875
WDR64	1876
EXO1	1877
BECN2	1878
MAP1LC3C	1879
PLD5	1880
CEP170	1881
SDCCAG8	1882
AKT3	1883
ZBTB18	1884
C1orf100	1885
CATSPERE	1886
DESI2	1887
COX20	1888
HNRNPU	1889
EFCAB2	1890
KIF26B	1891
SMYD3	1892
TFB2M	1893
CNST	1894
SCCPDH	1895
AHCTF1	1896
ZNF695	1897
ZNF670	1898
ZNF669	1899
ZNF124	1900
ZNF496	1901
NLRP3	1902
OR2B11	1903
GCSAML	1904
OR2C3	1905
OR2G2	1906
OR2G3	1907
OR13G1	1908
OR6F1	1909
OR14A2	1910
OR14K1	1911
OR1C1	1912
OR14A16	1913
OR11L1	1914
TRIM58	1915
OR2W3	1916
OR2T8	1917
OR2AJ1	1918
OR2L8	1919
OR2AK2	1920
OR2L5	1921
OR2L2	1922
OR2L3	1923
OR2L13	1924
OR2M5	1925
OR2M2	1926
OR2M3	1927
OR2M4	1928
OR2T33	1929
OR2T12	1930
OR2M7	1931
OR14C36	1932
OR2T4	1933
OR2T6	1934
OR2T1	1935
OR2T2	1936
OR2T3	1937
OR2T5	1938
OR2G6	1939
OR2T29	1940
OR2T34	1941
OR2T10	1942
OR2T11	1943
OR2T35	1944
OR2T27	1945
OR14I1	1946
LYPD8	1947
SH3BP5L	1948
ZNF672	1949
ZNF692	1950
PGBD2	1951
FAM110C	1952
SH3YL1	1953
ACP1	1954
ALKAL2	1955
TMEM18	1956
SNTG2	1957
TPO	1958
PXDN	1959
MYT1L	1960
EIPR1	1961
TRAPPC12	1962
ADI1	1963
RNASEH1	1964
RPS7	1965
COLEC11	1966
ALLC	1967
DCDC2C	1968
SOX11	1969
CMPK2	1970
RSAD2	1971
RNF144A	1972
ID2	1973
KIDINS220	1974
MBOAT2	1975
ASAP2	1976
ITGB1BP1	1977
CPSF3	1978
IAH1	1979
ADAM17	1980
YWHAQ	1981
TAF1B	1982
GRHL1	1983
KLF11	1984
CYS1	1985
RRM2	1986
HPCAL1	1987
ODC1	1988
NOL10	1989
ATP6V1C2	1990
PDIA6	1991
KCNF1	1992
C2orf50	1993
SLC66A3	1994
ROCK2	1995
E2F6	1996
GREB1	1997
NTSR2	1998
LPIN1	1999
TRIB2	2000
LRATD1	2001
DDX1	2002
MYCN	2003
RAD51AP2	2004
VSNL1	2005
SMC6	2006
GEN1	2007
MSGN1	2008
KCNS3	2009
RDH14	2010
NT5C1B	2011
OSR1	2012
TTC32	2013
WDR35	2014
MATN3	2015
LAPTM4A	2016
SDC1	2017
PUM2	2018
RHOB	2019
HS1BP3	2020
GDF7	2021
LDAH	2022
APOB	2023
TDRD15	2024
KLHL29	2025
ATAD2B	2026
UBXN2A	2027
MFSD2B	2028
WDCP	2029
FKBP1B	2030
SF3B6	2031
FAM228B	2032
TP53I3	2033
PFN4	2034
FAM228A	2035
ITSN2	2036
NCOA1	2037
PTRHD1	2038
CENPO	2039
ADCY3	2040
DNAJC27	2041
EFR3B	2042
POMC	2043
DNMT3A	2044
DTNB	2045
ASXL2	2046
KIF3C	2047
RAB10	2048
GAREM2	2049
HADHA	2050
HADHB	2051
ADGRF3	2052
SELENOI	2053
DRC1	2054
OTOF	2055
FAM166C	2056
CIB4	2057
KCNK3	2058
SLC35F6	2059
CENPA	2060
DPYSL5	2061
MAPRE3	2062
TMEM214	2063
AGBL5	2064
OST4	2065
EMILIN1	2066
KHK	2067
CGREF1	2068
ABHD1	2069
PREB	2070
PRR30	2071
TCF23	2072
SLC5A6	2073
ATRAID	2074
CAD	2075
SLC30A3	2076
DNAJC5G	2077
TRIM54	2078
UCN	2079
MPV17	2080
GTF3C2	2081
EIF2B4	2082
SNX17	2083
ZNF513	2084
PPM1G	2085
NRBP1	2086
KRTCAP3	2087
IFT172	2088
FNDC4	2089
GCKR	2090
C2orf16	2091
ZNF512	2092
CCDC121	2093
GPN1	2094
SUPT7L	2095
SLC4A1AP	2096
MRPL33	2097
RBKS	2098
BABAM2	2099
FOSL2	2100
PLB1	2101
PPP1CB	2102
SPDYA	2103
TRMT61B	2104
WDR43	2105
TOGARAM2	2106
PCARE	2107
CLIP4	2108
ALK	2109
YPEL5	2110
LBH	2111
LCLAT1	2112
CAPN13	2113
GALNT14	2114
CAPN14	2115
EHD3	2116
XDH	2117
SRD5A2	2118
MEMO1	2119
DPY30	2120
SPAST	2121
SLC30A6	2122
NLRC4	2123
YIPF4	2124
BIRC6	2125
TTC27	2126
LTBP1	2127
RASGRP3	2128
FAM98A	2129
CRIM1	2130
FEZ2	2131
VIT	2132
STRN	2133
HEATR5B	2134
GPATCH11	2135
EIF2AK2	2136
SULT6B1	2137
CEBPZOS	2138
CEBPZ	2139
NDUFAF7	2140
PRKD3	2141
QPCT	2142
CDC42EP3	2143
RMDN2	2144
CYP1B1	2145
ATL2	2146
HNRNPLL	2147
GALM	2148
SRSF7	2149
GEMIN6	2150
DHX57	2151
MORN2	2152
ARHGEF33	2153
SOS1	2154
CDKL4	2155
MAP4K3	2156
TMEM178A	2157
THUMPD2	2158
SLC8A1	2159
PKDCC	2160
EML4	2161
COX7A2L	2162
KCNG3	2163
MTA3	2164
OXER1	2165
HAAO	2166
ZFP36L2	2167
THADA	2168
PLEKHH2	2169
C1GALT1C1L	2170
DYNC2LI1	2171
ABCG5	2172
ABCG8	2173
LRPPRC	2174
PPM1B	2175
SLC3A1	2176
PREPL	2177
CAMKMT	2178
SIX3	2179
SIX2	2180
SRBD1	2181
PRKCE	2182
EPAS1	2183
TMEM247	2184
ATP6V1E2	2185
RHOQ	2186
PIGF	2187
CRIPT	2188
SOCS5	2189
MCFD2	2190
TTC7A	2191
STPG4	2192
CALM2	2193
EPCAM	2194
MSH2	2195
KCNK12	2196
MSH6	2197
FBXO11	2198
FOXN2	2199
PPP1R21	2200
STON1	2201
GTF2A1L	2202
LHCGR	2203
FSHR	2204
NRXN1	2205
ASB3	2206
CHAC2	2207
ERLEC1	2208
GPR75	2209
PSME4	2210
ACYP2	2211
TSPYL6	2212
C2orf73	2213
SPTBN1	2214
EML6	2215
RTN4	2216
CLHC1	2217
RPS27A	2218
MTIF2	2219
CCDC88A	2220
CFAP36	2221
PPP4R3B	2222
PNPT1	2223
EFEMP1	2224
CCDC85A	2225
VRK2	2226
FANCL	2227
BCL11A	2228
PAPOLG	2229
REL	2230
PUS10	2231
PEX13	2232
C2orf74	2233
USP34	2234
XPO1	2235
FAM161A	2236
CCT4	2237
COMMD1	2238
B3GNT2	2239
TMEM17	2240
EHBP1	2241
OTX1	2242
WDPCP	2243
MDH1	2244
UGP2	2245
VPS54	2246
PELI1	2247
LGALSL	2248
AFTPH	2249
SERTAD2	2250
SLC1A4	2251
CEP68	2252
RAB1A	2253
ACTR2	2254
SPRED2	2255
MEIS1	2256
ETAA1	2257
C1D	2258
PNO1	2259
PPP3R1	2260
CNRIP1	2261
PLEK	2262
FBXO48	2263
APLF	2264
PROKR1	2265
ARHGAP25	2266
BMP10	2267
GKN2	2268
GKN1	2269
ANTXR1	2270
GFPT1	2271
NFU1	2272
AAK1	2273
ANXA4	2274
GMCL1	2275
SNRNP27	2276
MXD1	2277
ASPRV1	2278
PCBP1	2279
C2orf42	2280
TIA1	2281
PCYOX1	2282
SNRPG	2283
FAM136A	2284
TGFA	2285
ADD2	2286
FIGLA	2287
CLEC4F	2288
CD207	2289
VAX2	2290
ATP6V1B1	2291
ANKRD53	2292
TEX261	2293
NAGK	2294
MCEE	2295
MPHOSPH10	2296
PAIP2B	2297
ZNF638	2298
DYSF	2299
CYP26B1	2300
EXOC6B	2301
SPR	2302
EMX1	2303
SFXN5	2304
RAB11FIP5	2305
NOTO	2306
SMYD5	2307
PRADC1	2308
CCT7	2309
FBXO41	2310
EGR4	2311
ALMS1	2312
NAT8	2313
TPRKB	2314
DUSP11	2315
C2orf78	2316
STAMBP	2317
ACTG2	2318
DGUOK	2319
TET3	2320
BOLA3	2321
MOB1A	2322
MTHFD2	2323
SLC4A5	2324
DCTN1	2325
C2orf81	2326
WDR54	2327
RTKN	2328
INO80B	2329
WBP1	2330
MOGS	2331
MRPL53	2332
CCDC142	2333
TTC31	2334
LBX2	2335
PCGF1	2336
TLX2	2337
DQX1	2338
AUP1	2339
HTRA2	2340
LOXL3	2341
DOK1	2342
M1AP	2343
SEMA4F	2344
HK2	2345
POLE4	2346
TACR1	2347
EVA1A	2348
MRPL19	2349
GCFC2	2350
LRRTM4	2351
REG3G	2352
REG1B	2353
REG1A	2354
REG3A	2355
CTNNA2	2356
LRRTM1	2357
SUCLG1	2358
DNAH6	2359
TRABD2A	2360
TMSB10	2361
KCMF1	2362
TCF7L1	2363
TGOLN2	2364
RETSAT	2365
ELMOD3	2366
CAPG	2367
SH2D6	2368
MAT2A	2369
GGCX	2370
VAMP8	2371
VAMP5	2372
RNF181	2373
TMEM150A	2374
USP39	2375
C2orf68	2376
SFTPB	2377
GNLY	2378
ATOH8	2379
ST3GAL5	2380
POLR1A	2381
PTCD3	2382
IMMT	2383
MRPL35	2384
REEP1	2385
KDM3A	2386
CHMP3	2387
RNF103	2388
RMND5A	2389
CD8A	2390
CD8B	2391
RGPD1	2392
PLGLB1	2393
PLGLB2	2394
RGPD2	2395
KRCC1	2396
SMYD1	2397
FABP1	2398
THNSL2	2399
FOXI3	2400
TEX37	2401
EIF2AK3	2402
RPIA	2403
TEKT4	2404
MAL	2405
MRPS5	2406
ZNF514	2407
ZNF2	2408
PROM2	2409
KCNIP3	2410
FAHD2A	2411
TRIM43B	2412
TRIM43	2413
ANKRD36C	2414
GPAT2	2415
ADRA2B	2416
ASTL	2417
DUSP2	2418
STARD7	2419
TMEM127	2420
CIAO1	2421
SNRNP200	2422
ITPRIPL1	2423
NCAPH	2424
NEURL3	2425
ARID5A	2426
KANSL3	2427
FER1L5	2428
LMAN2L	2429
CNNM4	2430
CNNM3	2431
ANKRD23	2432
ANKRD39	2433
SEMA4C	2434
FAM178B	2435
FAHD2B	2436
ANKRD36	2437
ANKRD36B	2438
COX5B	2439
ACTR1B	2440
C2orf92	2441
ZAP70	2442
TMEM131	2443
VWA3B	2444
CNGA3	2445
INPP4A	2446
COA5	2447
UNC50	2448
MGAT4A	2449
TSGA10	2450
C2orf15	2451
LIPT1	2452
MITD1	2453
MRPL30	2454
LYG2	2455
LYG1	2456
TXNDC9	2457
EIF5B	2458
REV1	2459
AFF3	2460
LONRF2	2461
CHST10	2462
NMS	2463
PDCL3	2464
NPAS2	2465
RPL31	2466
TBC1D8	2467
CNOT11	2468
RNF149	2469
CREG2	2470
RFX8	2471
MAP4K4	2472
IL1R2	2473
IL1R1	2474
IL1RL2	2475
IL1RL1	2476
IL18R1	2477
IL18RAP	2478
SLC9A4	2479
SLC9A2	2480
MFSD9	2481
TMEM182	2482
POU3F3	2483
MRPS9	2484
GPR45	2485
TGFBRAP1	2486
C2orf49	2487
FHL2	2488
NCK2	2489
ECRG4	2490
UXS1	2491
RGPD3	2492
CD8B2	2493
ST6GAL2	2494
RGPD4	2495
SLC5A7	2496
SULT1C3	2497
SULT1C2	2498
SULT1C4	2499
GCC2	2500
LIMS1	2501
RANBP2	2502
CCDC138	2503
EDAR	2504
SH3RF3	2505
SEPTIN10	2506
SOWAHC	2507
RGPD5	2508
LIMS3	2509
MALL	2510
NPHP1	2511
MTLN	2512
LIMS4	2513
RGPD6	2514
BUB1	2515
ACOXL	2516
BCL2L11	2517
ANAPC1	2518
MERTK	2519
TMEM87B	2520
FBLN7	2521
ZC3H8	2522
ZC3H6	2523
RGPD8	2524
TTL	2525
POLR1B	2526
CHCHD5	2527
SLC20A1	2528
NT5DC4	2529
CKAP2L	2530
IL1A	2531
IL1B	2532
IL37	2533
IL36G	2534
IL36A	2535
IL36B	2536
IL36RN	2537
IL1F10	2538
IL1RN	2539
PSD4	2540
PAX8	2541
CBWD2	2542
FOXD4L1	2543
RABL2A	2544
SLC35F5	2545
ACTR3	2546
DPP10	2547
DDX18	2548
CCDC93	2549
INSIG2	2550
EN1	2551
MARCO	2552
C1QL2	2553
STEAP3	2554
C2orf76	2555
DBI	2556
TMEM37	2557
SCTR	2558
CFAP221	2559
TMEM177	2560
PTPN4	2561
EPB41L5	2562
TMEM185B	2563
RALB	2564
INHBB	2565
GLI2	2566
TFCP2L1	2567
CLASP1	2568
NIFK	2569
TSN	2570
CNTNAP5	2571
GYPC	2572
TEX51	2573
BIN1	2574
CYP27C1	2575
ERCC3	2576
MAP3K2	2577
PROC	2578
IWS1	2579
MYO7B	2580
LIMS2	2581
GPR17	2582
WDR33	2583
SFT2D3	2584
POLR2D	2585
AMMECR1L	2586
SAP130	2587
UGGT1	2588
HS6ST1	2589
RAB6C	2590
POTEF	2591
CCDC74B	2592
SMPD4	2593
MZT2B	2594
TUBA3E	2595
CCDC115	2596
IMP4	2597
PTPN18	2598
POTEI	2599
CFC1B	2600
CFC1	2601
POTEJ	2602
GPR148	2603
AMER3	2604
ARHGEF4	2605
SMIM39	2606
FAM168B	2607
PLEKHB2	2608
POTEE	2609
RAB6D	2610
MZT2A	2611
TUBA3D	2612
CCDC74A	2613
ANKRD30BL	2614
GPR39	2615
LYPD1	2616
NCKAP5	2617
MGAT5	2618
TMEM163	2619
ACMSD	2620
CCNT2	2621
MAP3K19	2622
RAB3GAP1	2623
ZRANB3	2624
R3HDM1	2625
UBXN4	2626
LCT	2627
MCM6	2628
CXCR4	2629
THSD7B	2630
HNMT	2631
SPOPL	2632
NXPH2	2633
LRP1B	2634
KYNU	2635
ARHGAP15	2636
GTDC1	2637
ZEB2	2638
ACVR2A	2639
ORC4	2640
MBD5	2641
EPC2	2642
KIF5C	2643
LYPD6B	2644
LYPD6	2645
MMADHC	2646
RND3	2647
RBM43	2648
NMI	2649
TNFAIP6	2650
RIF1	2651
NEB	2652
ARL5A	2653
CACNB4	2654
STAM2	2655
FMNL2	2656
PRPF40A	2657
ARL6IP6	2658
RPRM	2659
GALNT13	2660
KCNJ3	2661
NR4A2	2662
GPD2	2663
GALNT5	2664
ERMN	2665
CYTIP	2666
ACVR1C	2667
ACVR1	2668
UPP2	2669
CCDC148	2670
PKP4	2671
DAPL1	2672
TANC1	2673
WDSUB1	2674
BAZ2B	2675
CD302	2676
LY75	2677
PLA2R1	2678
ITGB6	2679
RBMS1	2680
TANK	2681
PSMD14	2682
TBR1	2683
SLC4A10	2684
DPP4	2685
GCG	2686
FAP	2687
IFIH1	2688
GCA	2689
KCNH7	2690
FIGN	2691
GRB14	2692
COBLL1	2693
SLC38A11	2694
SCN3A	2695
SCN2A	2696
CSRNP3	2697
GALNT3	2698
TTC21B	2699
SCN1A	2700
SCN9A	2701
SCN7A	2702
XIRP2	2703
B3GALT1	2704
STK39	2705
CERS6	2706
NOSTRIN	2707
SPC25	2708
G6PC2	2709
ABCB11	2710
DHRS9	2711
LRP2	2712
BBS5	2713
KLHL41	2714
FASTKD1	2715
PPIG	2716
PHOSPHO2	2717
KLHL23	2718
SSB	2719
METTL5	2720
UBR3	2721
MYO3B	2722
SP5	2723
ERICH2	2724
GAD1	2725
GORASP2	2726
TLK1	2727
METTL8	2728
DCAF17	2729
CYBRD1	2730
DYNC1I2	2731
SLC25A12	2732
HAT1	2733
METAP1D	2734
DLX1	2735
DLX2	2736
ITGA6	2737
PDK1	2738
RAPGEF4	2739
MAP3K20	2740
CDCA7	2741
SP3	2742
OLA1	2743
SP9	2744
CIR1	2745
SCRN3	2746
GPR155	2747
WIPF1	2748
CHRNA1	2749
CHN1	2750
ATF2	2751
ATP5MC3	2752
LNPK	2753
EVX2	2754
HOXD13	2755
HOXD12	2756
HOXD11	2757
HOXD10	2758
HOXD9	2759
HOXD8	2760
HOXD3	2761
HOXD4	2762
HOXD1	2763
MTX2	2764
HNRNPA3	2765
NFE2L2	2766
AGPS	2767
TTC30B	2768
TTC30A	2769
PDE11A	2770
RBM45	2771
OSBPL6	2772
PRKRA	2773
PJVK	2774
FKBP7	2775
PLEKHA3	2776
TTN	2777
CCDC141	2778
SESTD1	2779
ZNF385B	2780
CWC22	2781
UBE2E3	2782
ITGA4	2783
CERKL	2784
NEUROD1	2785
ITPRID2	2786
PPP1R1C	2787
PDE1A	2788
DNAJC10	2789
FRZB	2790
NCKAP1	2791
DUSP19	2792
NUP35	2793
ZNF804A	2794
FSIP2	2795
ZC3H15	2796
ITGAV	2797
FAM171B	2798
ZSWIM2	2799
CALCRL	2800
TFPI	2801
GULP1	2802
COL3A1	2803
COL5A2	2804
WDR75	2805
SLC40A1	2806
ASNSD1	2807
ASDURF	2808
ANKAR	2809
OSGEPL1	2810
ORMDL1	2811
PMS1	2812
C2orf88	2813
MSTN	2814
HIBCH	2815
INPP1	2816
MFSD6	2817
NEMP2	2818
NAB1	2819
GLS	2820
STAT1	2821
STAT4	2822
MYO1B	2823
NABP1	2824
CAVIN2	2825
TMEFF2	2826
SLC39A10	2827
DNAH7	2828
STK17B	2829
HECW2	2830
CCDC150	2831
GTF3C3	2832
C2orf66	2833
PGAP1	2834
ANKRD44	2835
SF3B1	2836
COQ10B	2837
HSPD1	2838
HSPE1	2839
MOB4	2840
RFTN2	2841
MARS2	2842
BOLL	2843
PLCL1	2844
SATB2	2845
FTCDNL1	2846
C2orf69	2847
TYW5	2848
MAIP1	2849
SPATS2L	2850
KCTD18	2851
SGO2	2852
AOX1	2853
BZW1	2854
CLK1	2855
PPIL3	2856
NIF3L1	2857
ORC2	2858
FAM126B	2859
NDUFB3	2860
CFLAR	2861
CASP10	2862
CASP8	2863
FLACC1	2864
TRAK2	2865
STRADB	2866
C2CD6	2867
TMEM237	2868
MPP4	2869
ALS2	2870
CDK15	2871
FZD7	2872
KIAA2012	2873
SUMO1	2874
NOP58	2875
BMPR2	2876
FAM117B	2877
ICA1L	2878
WDR12	2879
CARF	2880
NBEAL1	2881
CYP20A1	2882
ABI2	2883
RAPH1	2884
CD28	2885
CTLA4	2886
ICOS	2887
PARD3B	2888
NRP2	2889
INO80D	2890
NDUFS1	2891
EEF1B2	2892
ZDBF2	2893
ADAM23	2894
FAM237A	2895
DYTN	2896
MDH1B	2897
FASTKD2	2898
CPO	2899
KLF7	2900
CREB1	2901
METTL21A	2902
CCNYL1	2903
FZD5	2904
PLEKHM3	2905
CRYGD	2906
CRYGC	2907
CRYGB	2908
CRYGA	2909
C2orf80	2910
IDH1	2911
PIKFYVE	2912
PTH2R	2913
MAP2	2914
UNC80	2915
RPE	2916
KANSL1L	2917
ACADL	2918
MYL1	2919
LANCL1	2920
CPS1	2921
ERBB4	2922
IKZF2	2923
SPAG16	2924
VWC2L	2925
BARD1	2926
ABCA12	2927
ATIC	2928
FN1	2929
MREG	2930
PECR	2931
TMEM169	2932
XRCC5	2933
SMARCAL1	2934
RPL37A	2935
IGFBP2	2936
IGFBP5	2937
TNP1	2938
TNS1	2939
RUFY4	2940
CXCR2	2941
CXCR1	2942
ARPC2	2943
GPBAR1	2944
AAMP	2945
PNKD	2946
TMBIM1	2947
CATIP	2948
SLC11A1	2949
CTDSP1	2950
VIL1	2951
USP37	2952
CNOT9	2953
PLCD4	2954
ZNF142	2955
BCS1L	2956
RNF25	2957
STK36	2958
TTLL4	2959
CYP27A1	2960
PRKAG3	2961
WNT6	2962
WNT10A	2963
CDK5R2	2964
FEV	2965
CRYBA2	2966
CFAP65	2967
IHH	2968
NHEJ1	2969
SLC23A3	2970
CNPPD1	2971
RETREG2	2972
ZFAND2B	2973
ABCB6	2974
ATG9A	2975
ANKZF1	2976
GLB1L	2977
STK16	2978
TUBA4A	2979
TUBA4B	2980
DNAJB2	2981
PTPRN	2982
RESP18	2983
DNPEP	2984
DES	2985
SPEG	2986
SPEGNB	2987
GMPPA	2988
ASIC4	2989
CHPF	2990
TMEM198	2991
OBSL1	2992
INHA	2993
STK11IP	2994
SLC4A3	2995
EPHA4	2996
PAX3	2997
SGPP2	2998
FARSB	2999
MOGAT1	3000
ACSL3	3001
KCNE4	3002
SCG2	3003
AP1S3	3004
WDFY1	3005
MRPL44	3006
SERPINE2	3007
FAM124B	3008
CUL3	3009
CCDC195	3010
DOCK10	3011
NYAP2	3012
IRS1	3013
RHBDD1	3014
COL4A4	3015
COL4A3	3016
MFF	3017
TM4SF20	3018
SCYGR1	3019
AGFG1	3020
SCYGR2	3021
C2orf83	3022
SCYGR3	3023
SCYGR4	3024
SCYGR5	3025
SLC19A3	3026
SCYGR6	3027
SCYGR7	3028
SCYGR8	3029
CCL20	3030
DAW1	3031
SPHKAP	3032
PID1	3033
DNER	3034
TRIP12	3035
FBXO36	3036
SLC16A14	3037
SP110	3038
SP140	3039
SP140L	3040
SP100	3041
CAB39	3042
ITM2C	3043
GPR55	3044
SPATA3	3045
C2orf72	3046
PSMD1	3047
HTR2B	3048
ARMC9	3049
B3GNT7	3050
NCL	3051
NMUR1	3052
TEX44	3053
PTMA	3054
PDE6D	3055
COPS7B	3056
NPPC	3057
DIS3L2	3058
ALPP	3059
ALPG	3060
ALPI	3061
ECEL1	3062
PRSS56	3063
CHRND	3064
CHRNG	3065
TIGD1	3066
EIF4E2	3067
EFHD1	3068
GIGYF2	3069
KCNJ13	3070
SNORC	3071
NGEF	3072
NEU2	3073
INPP5D	3074
ATG16L1	3075
SAG	3076
DGKD	3077
USP40	3078
MROH2A	3079
HJURP	3080
TRPM8	3081
SPP2	3082
ARL4C	3083
SH3BP4	3084
AGAP1	3085
GBX2	3086
ASB18	3087
IQCA1	3088
ACKR3	3089
COPS8	3090
COL6A3	3091
MLPH	3092
PRLH	3093
RAB17	3094
LRRFIP1	3095
RBM44	3096
RAMP1	3097
UBE2F	3098
SCLY	3099
ESPNL	3100
KLHL30	3101
ERFE	3102
ILKAP	3103
HES6	3104
PER2	3105
TRAF3IP1	3106
ASB1	3107
TWIST2	3108
HDAC4	3109
NDUFA10	3110
OR6B2	3111
OR6B3	3112
COPS9	3113
OTOS	3114
GPC1	3115
ANKMY1	3116
DUSP28	3117
RNPEPL1	3118
CAPN10	3119
GPR35	3120
AQP12B	3121
AQP12A	3122
KIF1A	3123
AGXT	3124
MAB21L4	3125
CROCC2	3126
SNED1	3127
MTERF4	3128
PASK	3129
PPP1R7	3130
ANO7	3131
HDLBP	3132
SEPTIN2	3133
FARP2	3134
STK25	3135
BOK	3136
THAP4	3137
ATG4B	3138
DTYMK	3139
ING5	3140
D2HGDH	3141
GAL3ST2	3142
NEU4	3143
PDCD1	3144
RTP5	3145
FAM240C	3146
CHL1	3147
CNTN6	3148
CNTN4	3149
IL5RA	3150
TRNT1	3151
CRBN	3152
SUMF1	3153
LRRN1	3154
SETMAR	3155
ITPR1	3156
BHLHE40	3157
ARL8B	3158
EDEM1	3159
GRM7	3160
LMCD1	3161
SSUH2	3162
CAV3	3163
OXTR	3164
RAD18	3165
SRGAP3	3166
THUMPD3	3167
SETD5	3168
LHFPL4	3169
MTMR14	3170
CPNE9	3171
BRPF1	3172
OGG1	3173
CAMK1	3174
TADA3	3175
ARPC4	3176
TTLL3	3177
RPUSD3	3178
CIDEC	3179
JAGN1	3180
IL17RE	3181
IL17RC	3182
CRELD1	3183
PRRT3	3184
EMC3	3185
FANCD2	3186
FANCD2OS	3187
BRK1	3188
VHL	3189
IRAK2	3190
TATDN2	3191
GHRL	3192
SEC13	3193
ATP2B2	3194
SLC6A11	3195
SLC6A1	3196
HRH1	3197
ATG7	3198
VGLL4	3199
TAMM41	3200
SYN2	3201
TIMP4	3202
PPARG	3203
TSEN2	3204
MKRN2OS	3205
MKRN2	3206
RAF1	3207
TMEM40	3208
CAND2	3209
RPL32	3210
IQSEC1	3211
NUP210	3212
HDAC11	3213
FBLN2	3214
WNT7A	3215
CHCHD4	3216
TMEM43	3217
XPC	3218
LSM3	3219
SLC6A6	3220
GRIP2	3221
CCDC174	3222
C3orf20	3223
FGD5	3224
NR2C2	3225
MRPS25	3226
RBSN	3227
CAPN7	3228
SH3BP5	3229
METTL6	3230
EAF1	3231
COLQ	3232
HACL1	3233
BTD	3234
ANKRD28	3235
GALNT15	3236
DPH3	3237
OXNAD1	3238
RFTN1	3239
DAZL	3240
PLCL2	3241
TBC1D5	3242
SATB1	3243
KCNH8	3244
EFHB	3245
